ID,City_ZhT,City_Py,Prov_Py,Prov_ZhT,Lat,Long,Level,Level_Eng,City_ZhS,Source
66,萬智,Wanzhi,Anhui,安徽,31.1469,118.5671,,,万智,https://en.wikipedia.org/wiki/List_of_cities_in_China
67,五河城關鎮,Wuhe Chengguanzhen,Anhui,安徽,33.1386,117.8658,,,五河城关镇,https://en.wikipedia.org/wiki/List_of_cities_in_China
68,蕪湖,Wuhu,Anhui,安徽,31.352859,118.432941,市,Municipality,芜湖,https://github.com/boyan01/ChinaRegionDistrict
69,新安,Xin’an,Anhui,安徽,32.438,118.4089,,,新安,https://en.wikipedia.org/wiki/List_of_cities_in_China
70,宣城,Xuancheng,Anhui,安徽,30.940195,118.75868,市,Municipality,宣城,https://github.com/boyan01/ChinaRegionDistrict
71,耀都,Yaodu,Anhui,安徽,30.1,117.0167,,,耀都,https://en.wikipedia.org/wiki/List_of_cities_in_China
73,宗陽,Zongyang,Anhui,安徽,30.6989,117.2042,,,宗阳,https://en.wikipedia.org/wiki/List_of_cities_in_China
74,北京,Beijing,Beijing,北京,39.904211,116.407394,市,Municipality,北京,https://github.com/boyan01/ChinaRegionDistrict
75,北苑,Beiyuan,Beijing,北京,39.9036,116.6467,,,北苑,https://en.wikipedia.org/wiki/List_of_cities_in_China
76,濱河,Binhe,Beijing,北京,40.1335,117.1085,,,滨河,https://en.wikipedia.org/wiki/List_of_cities_in_China
77,朝外,Chaowai,Beijing,北京,39.9181,116.4324,,,朝外,https://en.wikipedia.org/wiki/List_of_cities_in_China
78,城北,Chengbei,Beijing,北京,40.223,116.2458,,,城北,https://en.wikipedia.org/wiki/List_of_cities_in_China
79,大禹,Dayu,Beijing,北京,39.9375,116.0967,,,大禹,https://en.wikipedia.org/wiki/List_of_cities_in_China
81,丰台區,Fengtai,Beijing,北京,39.8476,116.2723,,,丰台区,https://en.wikipedia.org/wiki/List_of_cities_in_China
82,龔辰,Gongchen,Beijing,北京,39.728,116.1376,,,龚辰,https://en.wikipedia.org/wiki/List_of_cities_in_China
83,鼓樓,Gulou,Beijing,北京,40.37,116.8335,,,鼓楼,https://en.wikipedia.org/wiki/List_of_cities_in_China
85,海淀,Haidian,Beijing,北京,39.9906,116.2887,,,海淀,https://en.wikipedia.org/wiki/List_of_cities_in_China
86,景山,Jingshan,Beijing,北京,39.9253,116.4041,,,景山,https://en.wikipedia.org/wiki/List_of_cities_in_China
87,金榮傑,Jinrongjie,Beijing,北京,39.9122,116.3562,,,金荣杰,https://en.wikipedia.org/wiki/List_of_cities_in_China
88,龍山,Longshan,Beijing,北京,40.3202,116.6291,,,龙山,https://en.wikipedia.org/wiki/List_of_cities_in_China
89,鹿谷,Lugu,Beijing,北京,39.8967,116.2204,,,鹿谷,https://en.wikipedia.org/wiki/List_of_cities_in_China
90,勝利裡,Shengli,Beijing,北京,40.1182,116.6429,市,,胜利裡,https://en.wikipedia.org/wiki/List_of_cities_in_China
91,興豐,Xingfeng,Beijing,北京,39.7297,116.3366,,,兴丰,https://en.wikipedia.org/wiki/List_of_cities_in_China
92,延慶,Yanqing,Beijing,北京,40.4609,115.9715,,,延庆,https://en.wikipedia.org/wiki/List_of_cities_in_China
93,城西,Chengxi,Chongqing,重慶,29.5329,108.7651,,,城西,https://en.wikipedia.org/wiki/List_of_cities_in_China
94,成祥,Chengxiang,Chongqing,重慶,31.3986,109.6228,,,成祥,https://en.wikipedia.org/wiki/List_of_cities_in_China
95,重慶,Chongqing,Chongqing,重慶,29.562849,106.551643,市,Municipality,重庆,https://github.com/boyan01/ChinaRegionDistrict
96,重慶市,Chongqing,Chongqing,重慶,29.55,106.5069,,,重庆市,https://github.com/boyan01/ChinaRegionDistrict
97,寸丹,Cuntan,Chongqing,重慶,29.6025,106.5705,,,寸丹,https://en.wikipedia.org/wiki/List_of_cities_in_China
98,東城,Dongcheng,Chongqing,重慶,29.152,107.1034,,,东城,https://en.wikipedia.org/wiki/List_of_cities_in_China
99,葛城,Gecheng,Chongqing,重慶,31.9486,108.6607,,,葛城,https://en.wikipedia.org/wiki/List_of_cities_in_China
100,貴溪,Guixi,Chongqing,重慶,30.3336,107.3454,,,贵溪,https://en.wikipedia.org/wiki/List_of_cities_in_China
101,古南,Gunan,Chongqing,重慶,29.0231,106.648,,,古南,https://en.wikipedia.org/wiki/List_of_cities_in_China
102,漢風,Hanfeng,Chongqing,重慶,31.1695,108.4031,,,汉风,https://en.wikipedia.org/wiki/List_of_cities_in_China
103,濟江,Jijiang,Chongqing,重慶,29.2899,106.25,,,济江,https://en.wikipedia.org/wiki/List_of_cities_in_China
104,涼山,Liangshan,Chongqing,重慶,30.6741,107.7938,,,凉山,https://en.wikipedia.org/wiki/List_of_cities_in_China
105,立志,Lizhi,Chongqing,重慶,29.7032,107.3952,,,立志,https://en.wikipedia.org/wiki/List_of_cities_in_China
106,龍洲灣,Longzhouwan,Chongqing,重慶,29.3786,106.54,,,龙洲湾,https://en.wikipedia.org/wiki/List_of_cities_in_China
107,南津,Nanjin,Chongqing,重慶,29.985,106.2653,,,南津,https://en.wikipedia.org/wiki/List_of_cities_in_China
108,三河,Sanhe,Chongqing,重慶,29.8686,107.7303,市,,三河,https://en.wikipedia.org/wiki/List_of_cities_in_China
109,雙鳳橋,Shuangfengqiao,Chongqing,重慶,29.7186,106.6271,,,双凤桥,https://en.wikipedia.org/wiki/List_of_cities_in_China
110,湯香,Tangxiang,Chongqing,重慶,29.7023,105.7236,,,汤香,https://en.wikipedia.org/wiki/List_of_cities_in_China
111,萬勝,Wansheng,Chongqing,重慶,28.9629,106.9284,,,万胜,https://en.wikipedia.org/wiki/List_of_cities_in_China
112,香口,Xiangkou,Chongqing,重慶,29.3305,107.737,,,香口,https://en.wikipedia.org/wiki/List_of_cities_in_China
113,新山村,Xinshancun,Chongqing,重慶,29.486,106.4786,,,新山村,https://en.wikipedia.org/wiki/List_of_cities_in_China
114,楊家坪,Yangjiaping,Chongqing,重慶,29.5051,106.5013,,,杨家坪,https://en.wikipedia.org/wiki/List_of_cities_in_China
115,永安,Yong’an,Chongqing,重慶,31.0504,109.5167,,,永安,https://github.com/boyan01/ChinaRegionDistrict
116,中和,Zhonghe,Chongqing,重慶,28.4505,108.989,,,中和,https://en.wikipedia.org/wiki/List_of_cities_in_China
117,中州,Zhongzhou,Chongqing,重慶,30.294,108.033,市,,中州,https://en.wikipedia.org/wiki/List_of_cities_in_China
118,自通,Zitong,Chongqing,重慶,30.1782,105.8299,,,自通,https://en.wikipedia.org/wiki/List_of_cities_in_China
119,安溪,Anxi,Fujian,福建,25.0571,118.182,,,安溪,https://en.wikipedia.org/wiki/List_of_cities_in_China
120,奧陽,Aoyang,Fujian,福建,27.4589,119.5014,,,奥阳,https://en.wikipedia.org/wiki/List_of_cities_in_China
121,翠江,Cuijiang,Fujian,福建,26.2632,116.6499,,,翠江,https://en.wikipedia.org/wiki/List_of_cities_in_China
122,大田,Datian,Fujian,福建,25.7013,117.8363,,,大田,https://en.wikipedia.org/wiki/List_of_cities_in_China
123,東杰,Dongjie,Fujian,福建,26.0882,119.2945,,,东杰,https://en.wikipedia.org/wiki/List_of_cities_in_China
124,鳳城,Fengcheng,Fujian,福建,26.1972,119.5392,,,凤城,https://en.wikipedia.org/wiki/List_of_cities_in_China
126,鳳山,Fengshan,Fujian,福建,26.4856,119.5492,,,凤山,https://en.wikipedia.org/wiki/List_of_cities_in_China
127,福安,Fu’an,Fujian,福建,27.1,119.6333,,,福安,https://github.com/boyan01/ChinaRegionDistrict
128,福鼎,Fuding,Fujian,福建,27.2,120.2,,,福鼎,https://github.com/boyan01/ChinaRegionDistrict
129,福清,Fuqing,Fujian,福建,25.7232,119.3735,,,福清,https://github.com/boyan01/ChinaRegionDistrict
130,福州,Fuzhou,Fujian,福建,26.074268,119.296389,市,Municipality,福州,https://github.com/boyan01/ChinaRegionDistrict
132,廣澤,Guangze,Fujian,福建,27.5435,117.3316,,,广泽,https://en.wikipedia.org/wiki/List_of_cities_in_China
133,古峰,Gufeng,Fujian,福建,26.9083,118.9819,,,古峰,https://en.wikipedia.org/wiki/List_of_cities_in_China
134,鼓樓,Gulou,Fujian,福建,26.0865,119.298,,,鼓楼,https://en.wikipedia.org/wiki/List_of_cities_in_China
135,古田,Gutian,Fujian,福建,26.587,118.7358,,,古田,https://en.wikipedia.org/wiki/List_of_cities_in_China
137,漢江,Hanjiang,Fujian,福建,25.4705,119.1035,,,汉江,https://en.wikipedia.org/wiki/List_of_cities_in_China
138,華豐,Huafeng,Fujian,福建,25.0017,117.5275,,,华丰,https://en.wikipedia.org/wiki/List_of_cities_in_China
139,建’,Jian’ou,Fujian,福建,27.0387,118.3215,,,建’,https://github.com/boyan01/ChinaRegionDistrict
141,江樂,Jiangle,Fujian,福建,26.7423,117.4646,,,江乐,https://en.wikipedia.org/wiki/List_of_cities_in_China
143,建寧,Jianning,Fujian,福建,26.8345,116.8385,,,建寧,https://en.wikipedia.org/wiki/List_of_cities_in_China
144,連峰,Lianfeng,Fujian,福建,25.7044,116.7216,,,连峰,https://en.wikipedia.org/wiki/List_of_cities_in_China
145,臨江,Linjiang,Fujian,福建,25.0517,116.4203,,,临江,https://en.wikipedia.org/wiki/List_of_cities_in_China
147,龍岩,Longyan,Fujian,福建,25.075119,117.017295,市,Municipality,龙岩,https://github.com/boyan01/ChinaRegionDistrict
148,龍巖,Longyan,Fujian,福建,25.0881,117.0244,,,龙巖,https://github.com/boyan01/ChinaRegionDistrict
149,羅城,Luocheng,Fujian,福建,25.0323,118.795,,,罗城,https://en.wikipedia.org/wiki/List_of_cities_in_China
151,民慶,Minqing,Fujian,福建,26.2248,118.8597,,,民庆,https://en.wikipedia.org/wiki/List_of_cities_in_China
152,南坑仔,Nankengzai,Fujian,福建,26.2833,117.8833,,,南坑仔,https://en.wikipedia.org/wiki/List_of_cities_in_China
153,南平,Nanping,Fujian,福建,26.641774,118.17771,市,Municipality,南平,https://github.com/boyan01/ChinaRegionDistrict
154,甯德,Ningde,Fujian,福建,26.665617,119.547932,市,Municipality,宁德,https://github.com/boyan01/ChinaRegionDistrict
155,寧德,Ningde,Fujian,福建,26.6667,119.5167,,,寧德,https://github.com/boyan01/ChinaRegionDistrict
156,平川,Pingchuan,Fujian,福建,25.0945,116.096,,,平川,https://en.wikipedia.org/wiki/List_of_cities_in_China
157,浦城,Pucheng,Fujian,福建,27.9233,118.5333,,,浦城,https://en.wikipedia.org/wiki/List_of_cities_in_China
158,莆田,Putian,Fujian,福建,25.454084,119.007777,市,Municipality,莆田,https://github.com/boyan01/ChinaRegionDistrict
159,慶陽,Qingyang,Fujian,福建,24.8141,118.5792,,,庆阳,https://github.com/boyan01/ChinaRegionDistrict
160,泉州,Quanzhou,Fujian,福建,24.874132,118.675676,市,Municipality,泉州,https://github.com/boyan01/ChinaRegionDistrict
161,三明,Sanming,Fujian,福建,26.263406,117.638678,市,Municipality,三明,https://github.com/boyan01/ChinaRegionDistrict
162,廈門,Shamen,Fujian,福建,24.479664,118.089204,市,Municipality,厦门,https://github.com/boyan01/ChinaRegionDistrict
163,山城,Shancheng,Fujian,福建,26.9005,117.1631,,,山城,https://en.wikipedia.org/wiki/List_of_cities_in_China
164,邵武,Shaowu,Fujian,福建,27.3417,117.4869,,,邵武,https://github.com/boyan01/ChinaRegionDistrict
165,志摩,Shima,Fujian,福建,24.4475,117.8118,,,志摩,https://github.com/boyan01/ChinaRegionDistrict
166,石獅,Shishi,Fujian,福建,24.7355,118.6434,,,石狮,https://github.com/boyan01/ChinaRegionDistrict
167,松原,Songyuan,Fujian,福建,27.5273,118.7766,,,松原,https://en.wikipedia.org/wiki/List_of_cities_in_China
168,隨安,Sui’an,Fujian,福建,24.087,117.6091,,,随安,https://en.wikipedia.org/wiki/List_of_cities_in_China
169,桃城,Taocheng,Fujian,福建,25.3123,118.3006,,,桃城,https://en.wikipedia.org/wiki/List_of_cities_in_China
170,武夷山,Wuyishan,Fujian,福建,27.7562,118.0267,,,武夷山,https://github.com/boyan01/ChinaRegionDistrict
171,小溪,Xiaoxi,Fujian,福建,24.3525,117.2907,,,小溪,https://en.wikipedia.org/wiki/List_of_cities_in_China
172,新砦,Xinzhai,Fujian,福建,23.7205,117.1487,,,新砦,https://en.wikipedia.org/wiki/List_of_cities_in_China
173,西浦,Xipu,Fujian,福建,23.6991,117.4251,,,西浦,https://en.wikipedia.org/wiki/List_of_cities_in_China
174,雪峰,Xuefeng,Fujian,福建,26.3572,117.1978,,,雪峰,https://en.wikipedia.org/wiki/List_of_cities_in_China
175,延平,Yanping,Fujian,福建,26.6381,118.1682,,,延平,https://en.wikipedia.org/wiki/List_of_cities_in_China
176,永安,Yong’an,Fujian,福建,25.9733,117.3593,,,永安,https://github.com/boyan01/ChinaRegionDistrict
177,尤溪,Youxi,Fujian,福建,26.1736,118.1789,,,尤溪,https://en.wikipedia.org/wiki/List_of_cities_in_China
178,雲嶺,Yunling,Fujian,福建,23.9538,117.336,,,云岭,https://en.wikipedia.org/wiki/List_of_cities_in_China
179,張城,Zhangcheng,Fujian,福建,25.8468,118.9369,,,张城,https://en.wikipedia.org/wiki/List_of_cities_in_China
181,張平,Zhangping,Fujian,福建,25.2938,117.4148,,,张平,https://github.com/boyan01/ChinaRegionDistrict
182,漳州,Zhangzhou,Fujian,福建,24.513025,117.647093,市,Municipality,漳州,https://github.com/boyan01/ChinaRegionDistrict
184,哲榮,Zherong,Fujian,福建,27.24,119.8944,,,哲荣,https://en.wikipedia.org/wiki/List_of_cities_in_China
186,周寧,Zhouning,Fujian,福建,27.1067,119.335,,,周寧,https://en.wikipedia.org/wiki/List_of_cities_in_China
187,白銀,Baiyin,Gansu,甘肅,36.545261,104.138771,市,Municipality,白银,https://github.com/boyan01/ChinaRegionDistrict
188,北島,Beidao,Gansu,甘肅,34.6,105.92,,,北岛,https://github.com/boyan01/ChinaRegionDistrict
189,城郊城關鎮,Chengjiao Chengguanzhen,Gansu,甘肅,34.4362,104.0306,,,城郊城关镇,https://github.com/boyan01/ChinaRegionDistrict
190,城縣城關鎮,Chengxian Chengguanzhen,Gansu,甘肅,33.7411,105.7206,,,城县城关镇,https://en.wikipedia.org/wiki/List_of_cities_in_China
191,垂馬丹,Chuimatan,Gansu,甘肅,35.7181,102.8741,,,垂马丹,https://en.wikipedia.org/wiki/List_of_cities_in_China
192,當昌城關鎮,Dangchang Chengguanzhen,Gansu,甘肅,34.0446,104.3946,,,当昌城关镇,https://en.wikipedia.org/wiki/List_of_cities_in_China
193,盪城灣,Dangchengwan,Gansu,甘肅,39.5001,95.0408,,,盪城湾,https://en.wikipedia.org/wiki/List_of_cities_in_China
194,迪安加,Dianga,Gansu,甘肅,34.0636,103.2136,,,迪安加,https://en.wikipedia.org/wiki/List_of_cities_in_China
195,定西,Dingxi,Gansu,甘肅,35.606978,104.592225,市,Municipality,定西,https://github.com/boyan01/ChinaRegionDistrict
196,東大街,Dongdajie,Gansu,甘肅,37.9269,102.6343,,,东大街,https://en.wikipedia.org/wiki/List_of_cities_in_China
197,東華,Donghua,Gansu,甘肅,35.2175,106.6545,,,东华,https://github.com/boyan01/ChinaRegionDistrict
198,福城,Fucheng,Gansu,甘肅,35.3725,103.7056,,,福城,https://en.wikipedia.org/wiki/List_of_cities_in_China
199,富力路,Fulilu,Gansu,甘肅,36.1017,103.6157,,,富力路,https://en.wikipedia.org/wiki/List_of_cities_in_China
200,甘谷城關鎮,Gangu Chengguanzhen,Gansu,甘肅,34.7356,105.3263,,,甘谷城关镇,https://en.wikipedia.org/wiki/List_of_cities_in_China
201,甘南藏族,Gannancangzu,Gansu,甘肅,34.983409,102.910995,自治州,Municipality,甘南藏族,https://github.com/boyan01/ChinaRegionDistrict
202,高欄城關鎮,Gaolan Chengguanzhen,Gansu,甘肅,36.3347,103.9456,,,高栏城关镇,https://en.wikipedia.org/wiki/List_of_cities_in_China
203,高台城關鎮,Gaotai Chengguanzhen,Gansu,甘肅,39.3446,99.8002,,,高台城关镇,https://en.wikipedia.org/wiki/List_of_cities_in_China
204,廣河城關鎮,Guanghe Chengguanzhen,Gansu,甘肅,35.4815,103.576,,,广河城关镇,https://en.wikipedia.org/wiki/List_of_cities_in_China
205,廣州路,Guangzhoulu,Gansu,甘肅,38.4991,102.1681,,,广州路,https://en.wikipedia.org/wiki/List_of_cities_in_China
206,古浪,Gulang,Gansu,甘肅,37.4666,102.8943,,,古浪,https://en.wikipedia.org/wiki/List_of_cities_in_China
207,海石灣,Haishiwan,Gansu,甘肅,36.3463,102.858,,,海石湾,https://en.wikipedia.org/wiki/List_of_cities_in_China
208,漢治,Hanji,Gansu,甘肅,35.4954,102.9926,,,汉治,https://en.wikipedia.org/wiki/List_of_cities_in_China
209,漢源,Hanyuan,Gansu,甘肅,34.0108,105.2919,,,汉源,https://en.wikipedia.org/wiki/List_of_cities_in_China
210,和政城關鎮,Hezheng Chengguanzhen,Gansu,甘肅,35.43,103.3573,,,和政城关镇,https://en.wikipedia.org/wiki/List_of_cities_in_China
212,和左,Hezuo,Gansu,甘肅,34.9984,102.91,,,和左,https://github.com/boyan01/ChinaRegionDistrict
213,紅柳灣,Hongliuwan,Gansu,甘肅,39.6319,94.3369,,,红柳湾,https://en.wikipedia.org/wiki/List_of_cities_in_China
214,紅水,Hongshui,Gansu,甘肅,38.4246,100.7926,,,红水,https://en.wikipedia.org/wiki/List_of_cities_in_China
215,紅灣寺,Hongwansi,Gansu,甘肅,38.8351,99.5986,,,红湾寺,https://en.wikipedia.org/wiki/List_of_cities_in_China
216,華藏寺,Huazangsi,Gansu,甘肅,36.9765,103.1352,,,华藏寺,https://en.wikipedia.org/wiki/List_of_cities_in_China
217,惠氏,Huishi,Gansu,甘肅,35.692,105.0486,,,惠氏,https://en.wikipedia.org/wiki/List_of_cities_in_China
218,匯縣城關鎮,Huixian Chengguanzhen,Gansu,甘肅,33.7683,106.0808,,,匯县城关镇,https://en.wikipedia.org/wiki/List_of_cities_in_China
219,嘉峪關,Jiayuguan,Gansu,甘肅,39.772554,98.289419,市,Municipality,嘉峪关,https://github.com/boyan01/ChinaRegionDistrict
221,金昌,Jinchang,Gansu,甘肅,38.520717,102.188117,市,Municipality,金昌,https://github.com/boyan01/ChinaRegionDistrict
222,景川城關鎮,Jingchuan Chengguanzhen,Gansu,甘肅,35.3319,107.3611,,,景川城关镇,https://en.wikipedia.org/wiki/List_of_cities_in_China
223,靜寧城關鎮,Jingning Chengguanzhen,Gansu,甘肅,35.5204,105.723,,,静寧城关镇,https://en.wikipedia.org/wiki/List_of_cities_in_China
224,金平,Jinping,Gansu,甘肅,35.3144,107.0292,,,金平,https://en.wikipedia.org/wiki/List_of_cities_in_China
225,金塔,Jinta,Gansu,甘肅,39.9833,98.8667,,,金塔,https://en.wikipedia.org/wiki/List_of_cities_in_China
226,酒泉,Jiuquan,Gansu,甘肅,39.732795,98.493927,市,Municipality,酒泉,https://github.com/boyan01/ChinaRegionDistrict
227,拉布倫,Labuleng,Gansu,甘肅,35.2012,102.5212,,,拉布伦,https://en.wikipedia.org/wiki/List_of_cities_in_China
228,蘭州,Lanzhou,Gansu,甘肅,36.061089,103.834303,市,Municipality,兰州,https://github.com/boyan01/ChinaRegionDistrict
229,梁當城關鎮,Liangdang Chengguanzhen,Gansu,甘肅,33.9097,106.3022,,,梁当城关镇,https://en.wikipedia.org/wiki/List_of_cities_in_China
230,臨潭城關鎮,Lintan Chengguanzhen,Gansu,甘肅,34.6889,103.3524,,,临潭城关镇,https://en.wikipedia.org/wiki/List_of_cities_in_China
231,臨夏城關鎮,Linxia Chengguanzhen,Gansu,甘肅,35.6,103.2167,,,临夏城关镇,https://github.com/boyan01/ChinaRegionDistrict
232,臨夏回族,Linxiahuizu,Gansu,甘肅,35.601352,103.210655,自治州,Municipality,临夏回族,https://github.com/boyan01/ChinaRegionDistrict
233,劉家峽,Liujiaxia,Gansu,甘肅,35.934,103.3183,,,刘家峡,https://en.wikipedia.org/wiki/List_of_cities_in_China
234,柳林,Liulin,Gansu,甘肅,34.5897,103.5042,,,柳林,https://en.wikipedia.org/wiki/List_of_cities_in_China
235,隴南,Longnan,Gansu,甘肅,33.37068,104.960851,市,Municipality,陇南,https://github.com/boyan01/ChinaRegionDistrict
236,南街,Nanjie,Gansu,甘肅,35.7296876196009,107.64784789177,,,南街,https://en.wikipedia.org/wiki/List_of_cities_in_China
238,寧瑪,Nyinma,Gansu,甘肅,34.0007,102.0713,,,寧玛,https://en.wikipedia.org/wiki/List_of_cities_in_China
239,平涼,Pingliang,Gansu,甘肅,35.542606,106.665061,市,Municipality,平凉,https://github.com/boyan01/ChinaRegionDistrict
240,萍鄉,Pingxiang,Gansu,甘肅,35.2079,105.2506,,,萍乡,https://en.wikipedia.org/wiki/List_of_cities_in_China
241,清泉,Qingquan,Gansu,甘肅,38.7931,101.0887,,,清泉,https://en.wikipedia.org/wiki/List_of_cities_in_China
242,慶陽,Qingyang,Gansu,甘肅,35.70898,107.643571,市,Municipality,庆阳,https://github.com/boyan01/ChinaRegionDistrict
243,清遠,Qingyuan,Gansu,甘肅,35.1367,104.2221,,,清远,https://en.wikipedia.org/wiki/List_of_cities_in_China
244,人民路,Renminlu,Gansu,甘肅,36.5512,104.1695,,,人民路,https://en.wikipedia.org/wiki/List_of_cities_in_China
245,三蕾,Sanlei,Gansu,甘肅,38.6264,103.0883,,,三蕾,https://en.wikipedia.org/wiki/List_of_cities_in_China
246,沙河,Shahe,Gansu,甘肅,39.1416,100.1784,,,沙河,https://en.wikipedia.org/wiki/List_of_cities_in_China
247,山河,Shanhe,Gansu,甘肅,35.4844,108.364,,,山河,https://en.wikipedia.org/wiki/List_of_cities_in_China
248,沙洲,Shazhou,Gansu,甘肅,40.138,94.6623,,,沙洲,https://en.wikipedia.org/wiki/List_of_cities_in_China
